urlsave,probcharg,kilowatt,connector,usernames,usercars,dates,comments,X,name,url_location
https://www.plugshare.com/location/302,"", Kilowatts,J-1772,RobMSW,Nissan LEAF 2010,"Mar 25, 2015","Mar 25, 2015check_circlecancelaccess_timeinfoRobMSW solarpowerNissan LEAF 2010 J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",101805,"Chapel Square Garage - Omni New Haven Hotel | New Haven, CT | EV Station",https://www.plugshare.com/location/302
https://www.plugshare.com/location/302,"", Kilowatts,J-1772,Kevin,Nissan LEAF 2010,"Jan 25, 2015","Jan 25, 2015check_circlecancelaccess_timeinfoKevin solarpowerNissan LEAF 2010 J-1772  Volts  Amps  Kilowatts One of the comments mentioned a CHAdeMO, but I couldn't find one. Just a Tesla charger and a L2 charger.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",101805,"Chapel Square Garage - Omni New Haven Hotel | New Haven, CT | EV Station",https://www.plugshare.com/location/302
https://www.plugshare.com/location/302,"", Kilowatts,J-1772,John,Chevrolet Volt Plug-In Hybrid 2019,"Jan 2, 2015","Jan 2, 2015check_circlecancelaccess_timeinfoJohn solarpowerChevrolet Volt Plug-In Hybrid 2019 J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",101805,"Chapel Square Garage - Omni New Haven Hotel | New Haven, CT | EV Station",https://www.plugshare.com/location/302
https://www.plugshare.com/location/302,"",13 Kilowatts,"",Geoffrey Kinsey,Tesla Roadster,"Nov 3, 2014","Nov 3, 2014check_circlecancelaccess_timeinfoGeoffrey Kinsey solarpowerTesla Roadster  194 Volts 70 Amps 13 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",101805,"Chapel Square Garage - Omni New Haven Hotel | New Haven, CT | EV Station",https://www.plugshare.com/location/302
https://www.plugshare.com/location/302,"",13 Kilowatts,"",Geoffrey Kinsey,Tesla Roadster,"Sep 12, 2014","Sep 12, 2014check_circlecancelaccess_timeinfoGeoffrey Kinsey solarpowerTesla Roadster  194 Volts 70 Amps 13 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",101805,"Chapel Square Garage - Omni New Haven Hotel | New Haven, CT | EV Station",https://www.plugshare.com/location/302
https://www.plugshare.com/location/302,"",13 Kilowatts,"",Geoffrey Kinsey,Tesla Roadster,"Aug 9, 2014","Aug 9, 2014check_circlecancelaccess_timeinfoGeoffrey Kinsey solarpowerTesla Roadster  194 Volts 70 Amps 13 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",101805,"Chapel Square Garage - Omni New Haven Hotel | New Haven, CT | EV Station",https://www.plugshare.com/location/302
https://www.plugshare.com/location/302,"",10 Kilowatts,"",Geoffrey Kinsey,Tesla Roadster,"Aug 4, 2014","Aug 4, 2014check_circlecancelaccess_timeinfoGeoffrey Kinsey solarpowerTesla Roadster  196 Volts 54 Amps 10 Kilowatts Wonderful to find a Tesla charger,  at &gt;30 amps!(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",101805,"Chapel Square Garage - Omni New Haven Hotel | New Haven, CT | EV Station",https://www.plugshare.com/location/302
https://www.plugshare.com/location/302,"", Kilowatts,J-1772,Swain family,Prius Plug-In Hybrid,"Jul 16, 2014","Jul 16, 2014check_circlecancelaccess_timeinfoSwain family solarpowerPrius Plug-In Hybrid J-1772  Volts  Amps  Kilowatts Costs $6 to park but free to charge. Close to plenty of restaurants and down town new haven.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",101805,"Chapel Square Garage - Omni New Haven Hotel | New Haven, CT | EV Station",https://www.plugshare.com/location/302
https://www.plugshare.com/location/302,"", Kilowatts,"",PlugSharer,"","Apr 18, 2014","Apr 18, 2014check_circlecancelaccess_timeinfoPlugSharer solarpower   Volts  Amps  Kilowatts Very convenient and free charging. it's the Omni hotel parking garage. .so rates are $6/hr. But within 2 hours, my Volt had over a 50% charge.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",101805,"Chapel Square Garage - Omni New Haven Hotel | New Haven, CT | EV Station",https://www.plugshare.com/location/302
https://www.plugshare.com/location/302,"", Kilowatts,"",PlugSharer,"","Mar 23, 2014","Mar 23, 2014check_circlecancelaccess_timeinfoPlugSharer solarpower   Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",101805,"Chapel Square Garage - Omni New Haven Hotel | New Haven, CT | EV Station",https://www.plugshare.com/location/302
https://www.plugshare.com/location/302,"", Kilowatts,J-1772,Suzi,Nissan LEAF 2010,"Feb 4, 2014","Feb 4, 2014check_circlecancelaccess_timeinfoSuzi solarpowerNissan LEAF 2010 J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",101805,"Chapel Square Garage - Omni New Haven Hotel | New Haven, CT | EV Station",https://www.plugshare.com/location/302
https://www.plugshare.com/location/302,"", Kilowatts,"",Hans Lauritzen,"","Aug 16, 2013","Aug 16, 2013check_circlecancelaccess_timeinfoHans Lauritzen solarpower   Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",101805,"Chapel Square Garage - Omni New Haven Hotel | New Haven, CT | EV Station",https://www.plugshare.com/location/302
https://www.plugshare.com/location/302,"", Kilowatts,"",DaveO,"","Aug 11, 2013","Aug 11, 2013check_circlecancelaccess_timeinfoDaveO solarpower   Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",101805,"Chapel Square Garage - Omni New Haven Hotel | New Haven, CT | EV Station",https://www.plugshare.com/location/302
https://www.plugshare.com/location/4131,Could Not Activate, Kilowatts,"",Carl Schulz,Nissan LEAF 2017,"Oct 7, 2022","Oct 7, 2022check_circlecancelaccess_timeinfoCarl Schulz solarpowerNissan LEAF 2017Could Not Activate   Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",162651,"Lex Products | Shelton, CT | EV Station",https://www.plugshare.com/location/4131
https://www.plugshare.com/location/4131,"", Kilowatts,J-1772,codewzrd,Ford Mustang Mach-E 2022,"Jul 3, 2022","Jul 3, 2022check_circlecancelaccess_timeinfocodewzrd solarpowerFord Mustang Mach-E 2022 J-1772  Volts  Amps  Kilowatts This EVSE is turned off and no longer available.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",162651,"Lex Products | Shelton, CT | EV Station",https://www.plugshare.com/location/4131
https://www.plugshare.com/location/4131,"", Kilowatts,"",LeafCTRS,Nissan LEAF 2022,"Mar 24, 2022","Mar 24, 2022check_circlecancelaccess_timeinfoLeafCTRS solarpowerNissan LEAF 2022   Volts  Amps  Kilowatts Checkpoint does not list this location in their app. Plugshare should check with Checkpoint regarding the availability of this charging station(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",162651,"Lex Products | Shelton, CT | EV Station",https://www.plugshare.com/location/4131
https://www.plugshare.com/location/4131,Permanently Closed, Kilowatts,J-1772,Tom,Tesla Model 3,"Apr 6, 2021","Apr 6, 2021check_circlecancelaccess_timeinfoTom solarpowerTesla Model 3Permanently Closed J-1772  Volts  Amps  Kilowatts The two ChargePoint stations here are unpowered and look neglected. The parking lot is in disuse as the LEX building is now unoccupied so this isn’t surprising.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",162651,"Lex Products | Shelton, CT | EV Station",https://www.plugshare.com/location/4131
https://www.plugshare.com/location/4131,Could Not Activate,0 Kilowatts,J-1772,Em,Tesla Model S,"Jun 14, 2019","Jun 14, 2019check_circlecancelaccess_timeinfoEm solarpowerTesla Model SCould Not Activate J-1772  Volts  Amps 0 Kilowatts One station occupied; station on left is broken.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",162651,"Lex Products | Shelton, CT | EV Station",https://www.plugshare.com/location/4131
https://www.plugshare.com/location/4131,"", Kilowatts,"",Bruce,Tesla Model 3,"Jan 31, 2019","Jan 31, 2019check_circlecancelaccess_timeinfoBruce solarpowerTesla Model 3   Volts  Amps  Kilowatts Both decommissioned but the one on the right (when ur facing office building works fine u just need to tap w Apple Pay or a ChargePoint card. It’s free but needs card to activate. The other charger does not work.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",162651,"Lex Products | Shelton, CT | EV Station",https://www.plugshare.com/location/4131
https://www.plugshare.com/location/4131,"", Kilowatts,"",Robert,Nissan LEAF 2010,"Dec 3, 2016","Dec 3, 2016check_circlecancelaccess_timeinfoRobert solarpowerNissan LEAF 2010  0 Volts 0 Amps  Kilowatts Usually.decommisioned units still work. They are not on network. Just tap rfid card.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",162651,"Lex Products | Shelton, CT | EV Station",https://www.plugshare.com/location/4131
https://www.plugshare.com/location/4131,Could Not Activate, Kilowatts,"",PlugSharer,"","Dec 3, 2016","Dec 3, 2016check_circlecancelaccess_timeinfoPlugSharer solarpowerCould Not Activate   Volts  Amps  Kilowatts Panel on both says decommissioned please call.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",162651,"Lex Products | Shelton, CT | EV Station",https://www.plugshare.com/location/4131
https://www.plugshare.com/location/4131,"", Kilowatts,"",PlugSharer,"","Sep 9, 2015","Sep 9, 2015check_circlecancelaccess_timeinfoPlugSharer solarpower   Volts  Amps  Kilowatts Nice, quiet location...(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",162651,"Lex Products | Shelton, CT | EV Station",https://www.plugshare.com/location/4131
https://www.plugshare.com/location/4131,"",7 Kilowatts,"",PlugSharer,"","May 19, 2014","May 19, 2014check_circlecancelaccess_timeinfoPlugSharer solarpower  240 Volts 30 Amps 7 Kilowatts Peak charging power: 30 amps, 240 volts(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",162651,"Lex Products | Shelton, CT | EV Station",https://www.plugshare.com/location/4131
https://www.plugshare.com/location/4131,"", Kilowatts,"",PlugSharer,"","Sep 16, 2013","Sep 16, 2013check_circlecancelaccess_timeinfoPlugSharer solarpower   Volts  Amps  Kilowatts Had to swipe my Chargepoint card twice, but then it worked fine.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",162651,"Lex Products | Shelton, CT | EV Station",https://www.plugshare.com/location/4131
https://www.plugshare.com/location/4131,"", Kilowatts,"",PlugSharer,"","Aug 19, 2012","Aug 19, 2012check_circlecancelaccess_timeinfoPlugSharer solarpower   Volts  Amps  Kilowatts Charged here a few times with no problems. Two level 2 chargers right out front.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",162651,"Lex Products | Shelton, CT | EV Station",https://www.plugshare.com/location/4131
https://www.plugshare.com/location/4131,"", Kilowatts,"",Yasmine,"","Mar 6, 2012","Mar 6, 2012check_circlecancelaccess_timeinfoYasmine solarpower   Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",162651,"Lex Products | Shelton, CT | EV Station",https://www.plugshare.com/location/4131
https://www.plugshare.com/location/4131,"", Kilowatts,"",Thor the Bolt! ,"","Jan 28, 2012","Jan 28, 2012check_circlecancelaccess_timeinfoThor the Bolt!  solarpower   Volts  Amps  Kilowatts Two charging stations right in front of building. Went during the weekend. Don't know what availabilty is like during the week.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",162651,"Lex Products | Shelton, CT | EV Station",https://www.plugshare.com/location/4131
https://www.plugshare.com/location/5803,"", Kilowatts,"",Lelia Stokes-Weinstein,"","Mar 18, 2025","Mar 18, 2025check_circlecancelaccess_timeinfoLelia Stokes-Weinstein solarpower   Volts  Amps  Kilowatts Payment and getting charge to start was tricky but charging now(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",250204,"Grossman Nissan | Old Saybrook, CT | EV Station",https://www.plugshare.com/location/5803
https://www.plugshare.com/location/5803,"", Kilowatts,CHAdeMO,valharp,Nissan LEAF 2021,"Mar 14, 2025","Mar 14, 2025check_circlecancelaccess_timeinfovalharp solarpowerNissan LEAF 2021 CHAdeMO  Volts  Amps  Kilowatts Took a few moments to get it going right, but fine once we got the two talking(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",250204,"Grossman Nissan | Old Saybrook, CT | EV Station",https://www.plugshare.com/location/5803
https://www.plugshare.com/location/5803,"", Kilowatts,"",ek3209,Toyota bZ4x 2024,"Dec 23, 2024","Dec 23, 2024check_circlecancelaccess_timeinfoek3209 solarpowerToyota bZ4x 2024   Volts  Amps  Kilowatts Used to work for free with a code. Now they charge but it works(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",250204,"Grossman Nissan | Old Saybrook, CT | EV Station",https://www.plugshare.com/location/5803
https://www.plugshare.com/location/5803,"",47 Kilowatts,CCS1,TBuzz,"","Nov 9, 2024","Nov 9, 2024check_circlecancelaccess_timeinfoTBuzz solarpower CCS1  Volts  Amps 47 Kilowatts Took a minute to workout the card reader. No line and charger delivered 42kwh.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",250204,"Grossman Nissan | Old Saybrook, CT | EV Station",https://www.plugshare.com/location/5803
https://www.plugshare.com/location/5803,"", Kilowatts,"",Justin Paglino,Nissan LEAF 2010,"Jul 4, 2024","Jul 4, 2024check_circlecancelaccess_timeinfoJustin Paglino solarpowerNissan LEAF 2010   Volts  Amps  Kilowatts Network error on card reader could not charge. So annoying(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",250204,"Grossman Nissan | Old Saybrook, CT | EV Station",https://www.plugshare.com/location/5803
https://www.plugshare.com/location/5803,"", Kilowatts,"",Linda O,Kia EV6 2023,"Jun 4, 2024","Jun 4, 2024check_circlecancelaccess_timeinfoLinda O solarpowerKia EV6 2023   Volts  Amps  Kilowatts Machine was busted(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",250204,"Grossman Nissan | Old Saybrook, CT | EV Station",https://www.plugshare.com/location/5803
https://www.plugshare.com/location/5803,Broken Hardware, Kilowatts,"",Fox,Chevrolet Bolt EUV 2023,"Nov 23, 2023","Nov 23, 2023check_circlecancelaccess_timeinfoFox solarpowerChevrolet Bolt EUV 2023Broken Hardware   Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",250204,"Grossman Nissan | Old Saybrook, CT | EV Station",https://www.plugshare.com/location/5803
https://www.plugshare.com/location/5803,Could Not Activate, Kilowatts,CCS1,lawrence lang,Chevrolet Bolt EV 2020,"Nov 1, 2023","Nov 1, 2023check_circlecancelaccess_timeinfolawrence lang solarpowerChevrolet Bolt EV 2020Could Not Activate CCS1  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",250204,"Grossman Nissan | Old Saybrook, CT | EV Station",https://www.plugshare.com/location/5803
https://www.plugshare.com/location/5803,"",0 Kilowatts,"",Steelsmith,Hyundai Ioniq 5 2022,"Oct 21, 2023","Oct 21, 2023check_circlecancelaccess_timeinfoSteelsmith solarpowerHyundai Ioniq 5 2022   Volts  Amps 0 Kilowatts Tried to charge which I almost always succeed at, but wasted my time with ""connection handshake"" type idiocy that can only happen in the greedy USA. Not blaming the dealer, blaming the fact that EVERYTHING that is pushed forward by big business is done to facilitate the needs of the few, not the needs of the many. WE NEED REAL DISCUSSIONS THAT FACILITATE standardization. We need standardized plugs and methods of access. Not just for EV charging, but for a whole plethora of technological interactions.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",250204,"Grossman Nissan | Old Saybrook, CT | EV Station",https://www.plugshare.com/location/5803
